                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    479,                 0.2923,                0.21246,                0.82376,                0.95751,                0.98357,                0.97287,                0.88127,                 0.5274,                0.42655,                 0.7982,             7.9367e-05,             7.9367e-05,             7.9367e-05
                    480,                0.28843,                0.21883,                0.83232,                0.95638,                 0.9841,                0.97171,                0.88165,                0.52844,                0.42046,                0.79901,             7.6537e-05,             7.6537e-05,             7.6537e-05
                    481,                0.29501,                0.20665,                 0.8335,                0.95543,                0.98429,                0.97185,                0.87918,                0.52879,                0.41793,                0.79768,             7.3708e-05,             7.3708e-05,             7.3708e-05
                    482,                0.30985,                0.21879,                0.84309,                0.95508,                0.98204,                0.97347,                0.88207,                0.52533,                0.41376,                0.79584,             7.0878e-05,             7.0878e-05,             7.0878e-05
                    483,                0.28676,                0.20781,                0.82942,                0.95788,                0.97744,                0.97293,                0.88141,                0.52332,                0.41857,                0.79464,             6.8049e-05,             6.8049e-05,             6.8049e-05
                    484,                 0.2922,                 0.2125,                0.83417,                0.95539,                0.97983,                0.97091,                0.87967,                0.52721,                0.42155,                0.79522,              6.522e-05,              6.522e-05,              6.522e-05
                    485,                0.29762,                0.21016,                0.83563,                0.95335,                0.97791,                0.97366,                0.88128,                0.52416,                0.42181,                0.79593,              6.239e-05,              6.239e-05,              6.239e-05
                    486,                0.29442,                0.21039,                 0.8358,                0.95759,                0.97303,                0.97474,                 0.8816,                0.52413,                0.42393,                0.79551,             5.9561e-05,             5.9561e-05,             5.9561e-05
                    487,                0.28922,                 0.2093,                0.83294,                0.95806,                0.97276,                0.97471,                0.87803,                0.52139,                0.42352,                0.79548,             5.6731e-05,             5.6731e-05,             5.6731e-05
                    488,                 0.2843,                0.21042,                0.83219,                0.95843,                0.97215,                0.97291,                0.87725,                0.52132,                0.42448,                 0.7951,             5.3902e-05,             5.3902e-05,             5.3902e-05
                    489,                 0.2963,                 0.2124,                0.83379,                0.95909,                0.97177,                0.97205,                0.87892,                0.52858,                0.41761,                0.79745,             5.1072e-05,             5.1072e-05,             5.1072e-05
                    490,                0.28852,                0.20766,                0.83532,                0.95919,                 0.9718,                0.97196,                0.88261,                 0.5267,                0.41771,                0.79643,             4.8243e-05,             4.8243e-05,             4.8243e-05
                    491,                0.23929,                0.17252,                0.79331,                0.95526,                0.97713,                0.97295,                0.87695,                0.52651,                0.41895,                 0.7975,             4.5414e-05,             4.5414e-05,             4.5414e-05
                    492,                0.25267,                0.17446,                0.79778,                0.95497,                0.97995,                0.97278,                0.87029,                0.52728,                 0.4204,                0.79762,             4.2584e-05,             4.2584e-05,             4.2584e-05
                    493,                0.23765,                0.16885,                0.78249,                0.95673,                0.97997,                0.97167,                0.86744,                0.53022,                0.42106,                0.79808,             3.9755e-05,             3.9755e-05,             3.9755e-05
                    494,                0.23092,                0.17095,                0.79018,                0.95782,                0.97984,                0.97249,                0.87031,                 0.5301,                 0.4183,                0.79872,             3.6925e-05,             3.6925e-05,             3.6925e-05
                    495,                0.21655,                 0.1628,                 0.7852,                0.95799,                0.97971,                0.97314,                0.86892,                0.53322,                0.42065,                0.79977,             3.4096e-05,             3.4096e-05,             3.4096e-05
                    496,                0.22164,                0.16604,                0.79241,                0.95803,                0.97962,                0.97366,                0.86767,                0.53086,                 0.4232,                0.80047,             3.1267e-05,             3.1267e-05,             3.1267e-05
                    497,                0.21559,                 0.1576,                0.78954,                 0.9584,                0.97957,                0.97247,                 0.8664,                0.53433,                0.42994,                0.80083,             2.8437e-05,             2.8437e-05,             2.8437e-05
                    498,                0.22587,                0.16438,                0.79336,                0.95708,                0.97966,                0.97458,                0.86627,                0.53641,                0.43855,                0.80157,             2.5608e-05,             2.5608e-05,             2.5608e-05
                    499,                0.21494,                0.16834,                0.79131,                0.95588,                0.97974,                0.97394,                0.86861,                0.53718,                0.43738,                 0.8024,             2.2778e-05,             2.2778e-05,             2.2778e-05
                    500,                0.21029,                0.15646,                0.78686,                0.95883,                0.97939,                0.97482,                0.86916,                0.53745,                0.43658,                0.80106,             1.9949e-05,             1.9949e-05,             1.9949e-05
